Author Handle,ID,Age,Like Count,Fetched On,Action,Text
kingg_razi,CnagvexLK84-comment-6,66w,1,"""2024-05-15 18:59:18""",comment,🖤🩸
_oaklivinnn,CnagvexLK84-comment-7,66w,0,"""2024-05-15 18:59:18""",comment,🩸🩸top boy
chmusic_industry5,CnagvexLK84-comment-8,66w,1,"""2024-05-15 18:59:18""",comment,DM ON 🔥 @thebillboardsrecords
felix_pk16,CnagvexLK84-comment-9,66w,0,"""2024-05-15 18:59:18""",comment,Promote it on @Thebillboards_records
freelancer_suhag1,CnagvexLK84-comment-10,66w,0,"""2024-05-15 18:59:18""",comment,Plz bro check your inbox dm or message request ✉️✉️📥📥✅✅💯💯🔥🔥🔥
nudashay,CnagvexLK84-comment-11,67w,1,"""2024-05-15 18:59:18""",comment,ruger 5.7🫶🏾♥️
joe6ecoolin,CnagvexLK84-comment-12,67w,1,"""2024-05-15 18:59:18""",comment,💙❤️‍🔥🫶🏾
brickyard_mal,CnagvexLK84-comment-13,67w,1,"""2024-05-15 18:59:18""",comment,Facts
litdae100k,CnagvexLK84-comment-14,67w,1,"""2024-05-15 18:59:18""",comment,💯🎋
wyofullawock,CnagvexLK84-comment-15,67w,0,"""2024-05-15 18:59:18""",comment,Kinfolk🩸
ibleed3,CnagvexLK84-comment-16,67w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥
bigavek_,CnagvexLK84-comment-17,67w,1,"""2024-05-15 18:59:18""",comment,❤️🧡
ap.deejay,CnagvexLK84-comment-18,67w,1,"""2024-05-15 18:59:18""",comment,Cuz 🔥🖤💪🏾
vicblitzem,CnagvexLK84-comment-19,67w,1,"""2024-05-15 18:59:18""",comment,😍😍
tyreemode,CnagvexLK84-comment-20,67w,2,"""2024-05-15 18:59:18""",comment,🩸🩸
batonrouge.king.kingj,CnagvexLK84-comment-21,67w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥🐲❤️‍🔥 DATS HOW U PUT DAT 💩 ON KEEP #Stepping 👣 #STRONG 🦾😎🦾 #SOULJA #STATUS 🫡
litrara9x_,CnagvexLK84-comment-22,67w,1,"""2024-05-15 18:59:18""",comment,Blood 🩸🫶🏽
yrn.tren,CnagvexLK84-comment-23,67w,1,"""2024-05-15 18:59:18""",comment,RR☔️💧🩸
meezrealer,CnagvexLK84-comment-24,67w,1,"""2024-05-15 18:59:18""",comment,💯
3streets_dreco,CnagvexLK84-comment-25,67w,1,"""2024-05-15 18:59:18""",comment,❤️
doo3xs,CnagvexLK84-comment-26,67w,2,"""2024-05-15 18:59:18""",comment,❤️❤️
cedbig5,CnagvexLK84-comment-27,67w,1,"""2024-05-15 18:59:18""",comment,❤️❤️❤️❤️
tg4l_jayyyy,CnagvexLK84-comment-28,67w,1,"""2024-05-15 18:59:18""",comment,R-R🩸
32sticks_,CnagvexLK84-comment-29,67w,1,"""2024-05-15 18:59:18""",comment,Niggas matching that shit gay as hell 😂😂😂
jamiyaroyale,CnagvexLK84-comment-30,67w,2,"""2024-05-15 18:59:18""",comment,❤️‍🔥❤️‍🔥
only1wop23,CnagvexLK84-comment-31,67w,1,"""2024-05-15 18:59:18""",comment,Da baby
killswitch0sama_,CnagvexLK84-comment-32,67w,1,"""2024-05-15 18:59:18""",comment,❤️🔥
lexrenee___,CnagvexLK84-comment-33,67w,1,"""2024-05-15 18:59:18""",comment,❤️🤞🏾
rockstafrmdacreek,CnagvexLK84-comment-34,67w,1,"""2024-05-15 18:59:18""",comment,🩸🦅
myaaalynnn,CnagvexLK84-comment-35,67w,1,"""2024-05-15 18:59:18""",comment,🫶🏾🩸❤️
youngin0sama,CnagvexLK84-comment-36,67w,1,"""2024-05-15 18:59:18""",comment,RR🩸
yfnaijohntae,CnagvexLK84-comment-37,67w,1,"""2024-05-15 18:59:18""",comment,🫶🏾🩸
daaziaaa_,CnagvexLK84-comment-38,67w,1,"""2024-05-15 18:59:18""",comment,😍❤️❤️❤️
lilbandz5900,CnagvexLK84-comment-39,67w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥
itskho__,CnagvexLK84-comment-40,67w,1,"""2024-05-15 18:59:18""",comment,❤️
tcblivin3,CnagvexLK84-comment-41,67w,1,"""2024-05-15 18:59:18""",comment,❤️
proper.play,CnagvexLK84-comment-42,67w,1,"""2024-05-15 18:59:18""",comment,🅿️🅿️
sp33dy_montana,CnagvexLK84-comment-43,67w,1,"""2024-05-15 18:59:18""",comment,🩸❤️‍🔥
laninicholee,CnagvexLK84-comment-44,67w,0,"""2024-05-15 18:59:18""",comment,rudy reckless
camchords,CnagvexLK84-comment-45,67w,1,"""2024-05-15 18:59:18""",comment,Proud of y’all brudda 🔥💡💎
_1doodie,CnagvexLK84-comment-46,67w,1,"""2024-05-15 18:59:18""",comment,doubleR🧟‍♂️
imstarkay,CnagvexLK84-comment-47,67w,1,"""2024-05-15 18:59:18""",comment,😍❤️
chubb5x,CnagvexLK84-comment-48,67w,2,"""2024-05-15 18:59:18""",comment,🩸blood
brandyymonique,CnagvexLK84-comment-49,67w,1,"""2024-05-15 18:59:18""",comment,👏
7meezy,CnagvexLK84-comment-50,67w,1,"""2024-05-15 18:59:18""",comment,✅
ma.riahhh__,CnagvexLK84-comment-51,67w,1,"""2024-05-15 18:59:18""",comment,RR🫶🏽
sayycherrish_,CnagvexLK84-comment-52,67w,1,"""2024-05-15 18:59:18""",comment,RR💕🔥
kali__mommy12,CnagvexLK84-comment-53,67w,1,"""2024-05-15 18:59:18""",comment,❤️
_.pytmyri,CnagvexLK84-comment-54,67w,2,"""2024-05-15 18:59:18""",comment,My ❤️
1rugerrudy,CngC85pMJzW,66w,0,"""2024-05-15 18:59:18""",Post,Dark skinned but ima Golden Child🌟 #FreeJroc #Free54
boy_girl2233,CngC85pMJzW-comment-1,61w,0,"""2024-05-15 18:59:18""",comment,DM ON 🎤💥@thebillboardsrecords
rki__queen__ji,CngC85pMJzW-comment-2,61w,0,"""2024-05-15 18:59:18""",comment,Dm on ❤️ @Thebillboardsrecords
boy_girl2233,CngC85pMJzW-comment-3,61w,0,"""2024-05-15 18:59:18""",comment,DM ON 🎤💥@thebillboardsrecords
istht_jayboe,CngC85pMJzW-comment-4,64w,0,"""2024-05-15 18:59:18""",comment,Check dm boee
preston9tyrell,CngC85pMJzW-comment-5,66w,0,"""2024-05-15 18:59:18""",comment,What up popping
preston9tyrell,CngC85pMJzW-comment-6,66w,0,"""2024-05-15 18:59:18""",comment,🔥
preston9tyrell,CngC85pMJzW-comment-7,66w,0,"""2024-05-15 18:59:18""",comment,Long live truebleeda cliff
preston9tyrell,CngC85pMJzW-comment-8,66w,0,"""2024-05-15 18:59:18""",comment,👏
brand_logo_dn2,CngC85pMJzW-comment-9,66w,0,"""2024-05-15 18:59:18""",comment,Done By Me💥💥💥#draw #digitalart #painting #paint #print #prints #giuliarosa #giuliajrosa #instagram #instagood #typography #corporateidentity #logodesign #businesscardjust #supportthemakers #graphicdesigners #artcurator #ladyboss #aesthetic #entrepreneur
itz_tanvi876,CngC85pMJzW-comment-10,66w,0,"""2024-05-15 18:59:18""",comment,DM IT ON🎸 @thebillboard._.musics
davinieonnaa___,CngC85pMJzW-comment-11,66w,1,"""2024-05-15 18:59:18""",comment,❤️
promo_music_00013,CngC85pMJzW-comment-12,66w,0,"""2024-05-15 18:59:18""",comment,DM 🎤 @thebillboardsrecords
leeky4xx,CngC85pMJzW-comment-13,66w,0,"""2024-05-15 18:59:18""",comment,Double R 🫶🏾
imbignation,CngC85pMJzW-comment-14,66w,0,"""2024-05-15 18:59:18""",comment,🗣️🗣️🩸
kyridoubler,CngC85pMJzW-comment-15,66w,0,"""2024-05-15 18:59:18""",comment,u put that shit on 🅿️
she.heavyy,CngC85pMJzW-comment-16,66w,0,"""2024-05-15 18:59:18""",comment,💛💛
hustlemantherapper,CngC85pMJzW-comment-17,66w,0,"""2024-05-15 18:59:18""",comment,DM me
cedbig5,CngC85pMJzW-comment-18,66w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥
litkadebx,CngC85pMJzW-comment-19,66w,0,"""2024-05-15 18:59:18""",comment,🖤🩸
61scarfofrn,CngC85pMJzW-comment-20,66w,0,"""2024-05-15 18:59:18""",comment,🪂🪂
_whyenvybee,CngC85pMJzW-comment-21,66w,1,"""2024-05-15 18:59:18""",comment,The Greatest 🤩
paigedaigle_15,CngC85pMJzW-comment-22,66w,0,"""2024-05-15 18:59:18""",comment,🫶🏽
artemesee,CngC85pMJzW-comment-23,66w,0,"""2024-05-15 18:59:18""",comment,❤️
sdamenace2._,CngC85pMJzW-comment-24,66w,1,"""2024-05-15 18:59:18""",comment,🥲🥺😍🫵🏽
3streets_dreco,CngC85pMJzW-comment-25,66w,0,"""2024-05-15 18:59:18""",comment,Dabby ❤️‍🔥
yfnaijohntae,CngC85pMJzW-comment-26,66w,0,"""2024-05-15 18:59:18""",comment,DoubleR❤️🩸
ange_ambitieux,CngC85pMJzW-comment-27,66w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥
ka_hitta,CngC85pMJzW-comment-28,66w,0,"""2024-05-15 18:59:18""",comment,🩸🅱️
gtfdree,CngC85pMJzW-comment-29,66w,0,"""2024-05-15 18:59:18""",comment,🖤🫶🏽
nudashay,CngC85pMJzW-comment-30,66w,0,"""2024-05-15 18:59:18""",comment,li Double R reclace ♥️🫂
taylor_twinz,CngC85pMJzW-comment-31,66w,0,"""2024-05-15 18:59:18""",comment,🔥
killswitch0sama_,CngC85pMJzW-comment-32,66w,0,"""2024-05-15 18:59:18""",comment,My Bby🅱️🫶🏾
64double00,CngC85pMJzW-comment-33,66w,0,"""2024-05-15 18:59:18""",comment,🫶🏾
drscottchi,CngC85pMJzW-comment-34,66w,0,"""2024-05-15 18:59:18""",comment,Big Double R🔥
wyofullawock,CngC85pMJzW-comment-35,66w,0,"""2024-05-15 18:59:18""",comment,My potna nem 🩸
mdarmanbd25,CngC85pMJzW-comment-36,66w,0,"""2024-05-15 18:59:18""",comment,Please check ur message request 🔥🔥🔥🔥🔥🔥🔥🔥💯💯💯💯💯💯💯💯💯🙏🙏🙏🙏🙏
litrara9x_,CngC85pMJzW-comment-37,66w,0,"""2024-05-15 18:59:18""",comment,Big Double R🩸🫶🏽
pesofrmda0ak,CngC85pMJzW-comment-38,66w,0,"""2024-05-15 18:59:18""",comment,🤞🏾
srt4bg.k6,CngC85pMJzW-comment-39,66w,0,"""2024-05-15 18:59:18""",comment,Double R🩸
realzioncitybaby,CngC85pMJzW-comment-40,66w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
jayyafnf_,CngC85pMJzW-comment-41,66w,0,"""2024-05-15 18:59:18""",comment,Feel dat fire ain’t tryna tussle 😮‍💨
cantducknoswitch,CngC85pMJzW-comment-42,66w,0,"""2024-05-15 18:59:18""",comment,❤️
tg4l_jayyyy,CngC85pMJzW-comment-43,66w,0,"""2024-05-15 18:59:18""",comment,❤️
vicblitzem,CngC85pMJzW-comment-44,66w,0,"""2024-05-15 18:59:18""",comment,❤️
realbleedaa_,CngC85pMJzW-comment-45,66w,0,"""2024-05-15 18:59:18""",comment,Double R🩸
t.tanyiaaaa,CngC85pMJzW-comment-46,66w,0,"""2024-05-15 18:59:18""",comment,🫶🏾
lilbandz5900,CngC85pMJzW-comment-47,66w,0,"""2024-05-15 18:59:18""",comment,RR❤️‍🔥❤️‍🔥
teflonblack_,CngC85pMJzW-comment-48,66w,0,"""2024-05-15 18:59:18""",comment,Big double R
1iyahbxx,CngC85pMJzW-comment-49,66w,0,"""2024-05-15 18:59:18""",comment,❤️❤️❤️
mg7reaper3x_,CngC85pMJzW-comment-50,66w,0,"""2024-05-15 18:59:18""",comment,DoubleR🖤🩸
sickest.youngan,CngC85pMJzW-comment-51,66w,0,"""2024-05-15 18:59:18""",comment,RR🩸
teflon.camm_,CngC85pMJzW-comment-52,66w,0,"""2024-05-15 18:59:18""",comment,🩸Double R
ma.riahhh__,CngC85pMJzW-comment-53,66w,1,"""2024-05-15 18:59:18""",comment,RR🤞🏽
jamiyaroyale,CngC85pMJzW-comment-54,66w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
g.geralynn,CngC85pMJzW-comment-55,66w,0,"""2024-05-15 18:59:18""",comment,🫶🏾🫶🏾
only1wop23,CngC85pMJzW-comment-56,66w,0,"""2024-05-15 18:59:18""",comment,💛
bbyblow4l,CngC85pMJzW-comment-57,66w,0,"""2024-05-15 18:59:18""",comment,🩸🩸🀄️
btd.daedae4x,CngC85pMJzW-comment-58,66w,0,"""2024-05-15 18:59:18""",comment,℟℟ 🩸
rts.younginn,CngC85pMJzW-comment-59,66w,0,"""2024-05-15 18:59:18""",comment,🩸
4pf_skylor,CngC85pMJzW-comment-60,66w,0,"""2024-05-15 18:59:18""",comment,💪🏾
blumoneydelle,CngC85pMJzW-comment-61,66w,0,"""2024-05-15 18:59:18""",comment,®️®️💙
chubb5x,CngC85pMJzW-comment-62,66w,0,"""2024-05-15 18:59:18""",comment,❤️
backendvtae,CngC85pMJzW-comment-63,66w,0,"""2024-05-15 18:59:18""",comment,❤️
yk.veeeee,CngC85pMJzW-comment-64,66w,0,"""2024-05-15 18:59:18""",comment,my sun 💛
itskho__,CngC85pMJzW-comment-65,66w,0,"""2024-05-15 18:59:18""",comment,DOUBLE R 🔥
tee6._,CngC85pMJzW-comment-66,66w,1,"""2024-05-15 18:59:18""",comment,Double r don’t forget them letters
ajsickasss,CngC85pMJzW-comment-67,66w,0,"""2024-05-15 18:59:18""",comment,🖤
_.pytmyri,CngC85pMJzW-comment-68,66w,0,"""2024-05-15 18:59:18""",comment,❤️🤞🏽
sayycherrish_,CngC85pMJzW-comment-69,66w,0,"""2024-05-15 18:59:18""",comment,doubleR 💕🔥
ibleed3,CngC85pMJzW-comment-70,66w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥
_elz,CngC85pMJzW-comment-71,66w,0,"""2024-05-15 18:59:18""",comment,🥀🧟‍♂️
youh8tootiee,CngC85pMJzW-comment-72,66w,0,"""2024-05-15 18:59:18""",comment,favee💕💕💕
kali__mommy12,CngC85pMJzW-comment-73,66w,0,"""2024-05-15 18:59:18""",comment,😍😍😍😍❤️
tooleypos,CngC85pMJzW-comment-74,66w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥🩸
myaaalynnn,CngC85pMJzW-comment-75,66w,0,"""2024-05-15 18:59:18""",comment,🩸🫶🏾
k.kenshay,CngC85pMJzW-comment-76,66w,0,"""2024-05-15 18:59:18""",comment,Heartyy ❤️🤞🏾.
dshaee_,CngC85pMJzW-comment-77,66w,0,"""2024-05-15 18:59:18""",comment,😍😍😍😍😍
iam.reedy,CngC85pMJzW-comment-78,66w,0,"""2024-05-15 18:59:18""",comment,Hearty 🤞🏽❤️‍🔥
envytiaa,CngC85pMJzW-comment-79,66w,0,"""2024-05-15 18:59:18""",comment,❤️❤️❤️
breza.y,CngC85pMJzW-comment-80,59w,0,"""2024-05-15 18:59:18""",comment,Check your inbox dear 😍 @1rugerrudy
1rugerrudy,CnX-3wYsXa6,67w,0,"""2024-05-15 18:59:18""",Post,After it happen It Neva Happened 🤫
waco_hottest_rappers,CnX-3wYsXa6-comment-1,64w,0,"""2024-05-15 18:59:18""",comment,Str8 like dat
chmusic_industry5,CnX-3wYsXa6-comment-2,66w,0,"""2024-05-15 18:59:18""",comment,DM ON 🔥 @thebillboardsrecords
yfnaijohntae,CnX-3wYsXa6-comment-3,67w,0,"""2024-05-15 18:59:18""",comment,🩸🫶🏾
imbignation,CnX-3wYsXa6-comment-4,67w,0,"""2024-05-15 18:59:18""",comment,❤️❤️
sherwood.dooda8,CnX-3wYsXa6-comment-5,67w,0,"""2024-05-15 18:59:18""",comment,🖤🩸
myaaalynnn,CnX-3wYsXa6-comment-6,67w,0,"""2024-05-15 18:59:18""",comment,❤️❤️❤️
bigavek_,CnX-3wYsXa6-comment-7,67w,0,"""2024-05-15 18:59:18""",comment,🩸
61scarfofrn,CnX-3wYsXa6-comment-8,67w,0,"""2024-05-15 18:59:18""",comment,🧡
batonrouge.king.kingj,CnX-3wYsXa6-comment-9,67w,1,"""2024-05-15 18:59:18""",comment,❤️‍🔥🐲❤️‍🔥DATS #MyTYPE OF #CAPTION 🤫🤐🤷🏽‍♂️😎✔️
__dabiggestttt,CnX-3wYsXa6-comment-10,67w,0,"""2024-05-15 18:59:18""",comment,my zombie 🧟‍♂️
lkjayyy,CnX-3wYsXa6-comment-11,67w,0,"""2024-05-15 18:59:18""",comment,Check ya dm asap Brody 🤞🏾
dialaaajalaeee._,CnX-3wYsXa6-comment-12,67w,0,"""2024-05-15 18:59:18""",comment,❤️
marion3xx._,CnX-3wYsXa6-comment-13,67w,0,"""2024-05-15 18:59:18""",comment,🩸
ayebrycen,CnX-3wYsXa6-comment-14,67w,0,"""2024-05-15 18:59:18""",comment,🫶🏾🩸
bbyblow4l,CnX-3wYsXa6-comment-15,67w,0,"""2024-05-15 18:59:18""",comment,🩸
dukeefrmdahill._,CnX-3wYsXa6-comment-16,67w,0,"""2024-05-15 18:59:18""",comment,🔱🔱🔱
1hotboydue_backup,CnX-3wYsXa6-comment-17,67w,0,"""2024-05-15 18:59:18""",comment,❤️
only1wop23,CnX-3wYsXa6-comment-18,67w,0,"""2024-05-15 18:59:18""",comment,real one 🔥
braydennyrc_,CnX-3wYsXa6-comment-19,67w,0,"""2024-05-15 18:59:18""",comment,🩸
htktadoe,CnX-3wYsXa6-comment-20,67w,0,"""2024-05-15 18:59:18""",comment,🦍
_lableeda23,CnX-3wYsXa6-comment-21,67w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
1iyahbxx,CnX-3wYsXa6-comment-22,67w,0,"""2024-05-15 18:59:18""",comment,🔥❤️!!
btd.daedae4x,CnX-3wYsXa6-comment-23,67w,0,"""2024-05-15 18:59:18""",comment,🩸
teflon.camm_,CnX-3wYsXa6-comment-24,67w,0,"""2024-05-15 18:59:18""",comment,🦾
nflglizzy100k,CnX-3wYsXa6-comment-25,67w,0,"""2024-05-15 18:59:18""",comment,Double R❤️
doublemdede,CnX-3wYsXa6-comment-26,67w,0,"""2024-05-15 18:59:18""",comment,❤️
menace.6k,CnX-3wYsXa6-comment-27,67w,0,"""2024-05-15 18:59:18""",comment,🩸
kfromthefield_,CnX-3wYsXa6-comment-28,67w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
blockbaby.54,CnX-3wYsXa6-comment-29,67w,0,"""2024-05-15 18:59:18""",comment,❤️🙌
lilty_31,CnX-3wYsXa6-comment-30,67w,0,"""2024-05-15 18:59:18""",comment,Whole lotta bleeda shit🔥🔥 Free 54
_choppaboyq,CnX-3wYsXa6-comment-31,67w,0,"""2024-05-15 18:59:18""",comment,🩸
lilbandz5900,CnX-3wYsXa6-comment-32,67w,0,"""2024-05-15 18:59:18""",comment,RR ❤️❤️
sayycherrish_,CnX-3wYsXa6-comment-33,67w,0,"""2024-05-15 18:59:18""",comment,💕🔥🫶🏽🩸
yellasofinee,CnX-3wYsXa6-comment-34,67w,0,"""2024-05-15 18:59:18""",comment,🔥❤️
kaylamonique.e,CnX-3wYsXa6-comment-35,67w,1,"""2024-05-15 18:59:18""",comment,Ok✔️🥷🏽
kali__mommy12,CnX-3wYsXa6-comment-36,67w,0,"""2024-05-15 18:59:18""",comment,❤️❤️❤️❤️
blumoneydelle,CnX-3wYsXa6-comment-37,67w,0,"""2024-05-15 18:59:18""",comment,💙💙💙
osama_wyd,CnX-3wYsXa6-comment-38,67w,0,"""2024-05-15 18:59:18""",comment,🧡🫶🏾
backendvtae,CnX-3wYsXa6-comment-39,67w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥
ka_hitta,CnX-3wYsXa6-comment-40,67w,0,"""2024-05-15 18:59:18""",comment,RR🩸🖤
mudmoneyash4,CnX-3wYsXa6-comment-41,67w,0,"""2024-05-15 18:59:18""",comment,I mean that 🤞🏾
iam.reedy,CnX-3wYsXa6-comment-42,67w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥
dereal.keke,CnX-3wYsXa6-comment-43,67w,0,"""2024-05-15 18:59:18""",comment,♥️
2real_jayboy,CnX-3wYsXa6-comment-44,67w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
ma.riahhh__,CnX-3wYsXa6-comment-45,67w,0,"""2024-05-15 18:59:18""",comment,RR🫶🏽
k.kenshay,CnX-3wYsXa6-comment-46,67w,0,"""2024-05-15 18:59:18""",comment,RR 🩸💕
cohfrmbr,CnX-3wYsXa6-comment-47,67w,0,"""2024-05-15 18:59:18""",comment,🩸
killswitch0sama_,CnX-3wYsXa6-comment-48,67w,0,"""2024-05-15 18:59:18""",comment,DoubleR🅱️🧡
tyreemode,CnX-3wYsXa6-comment-49,67w,0,"""2024-05-15 18:59:18""",comment,🔥❤️
liahhh.rawww,CnX-3wYsXa6-comment-50,67w,0,"""2024-05-15 18:59:18""",comment,Cuz🫶🏼🩸
menace2br,CnX-3wYsXa6-comment-51,67w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥❤️‍🔥
_whyenvybee,CnX-3wYsXa6-comment-52,67w,0,"""2024-05-15 18:59:18""",comment,🧡🧡🧡
ibleed3,CnX-3wYsXa6-comment-53,67w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥
braxton4x_,CnX-3wYsXa6-comment-54,67w,0,"""2024-05-15 18:59:18""",comment,🩸🩸
tnkadoe,CnX-3wYsXa6-comment-55,67w,0,"""2024-05-15 18:59:18""",comment,🔥
_.pytmyri,CnX-3wYsXa6-comment-56,67w,0,"""2024-05-15 18:59:18""",comment,🤞🏽🤞🏽❤️
laninicholee,CnX-3wYsXa6-comment-57,67w,0,"""2024-05-15 18:59:18""",comment,❤️❤️❤️
zioncityyounginn,CnX-3wYsXa6-comment-58,67w,0,"""2024-05-15 18:59:18""",comment,💯🎋
_jrboii,CnX-3wYsXa6-comment-59,67w,0,"""2024-05-15 18:59:18""",comment,@1rugerrudy DOUBLER🦾
1rugerrudy,Cp9YCnisv_n,58w,0,"""2024-05-15 18:59:18""",Post,"Too Many Cameras
so I barely lift my Ski up 🩸
I'll hop on a niqqa Song
& Make him sound like the Feature💯"
nspaperchaser,Cp9YCnisv_n-comment-1,1w,0,"""2024-05-15 18:59:18""",comment,bro nem wassam rudy
gator_hutch,Cp9YCnisv_n-comment-2,8w,1,"""2024-05-15 18:59:18""",comment,Don’t get scared nah
prodkurosuki,Cp9YCnisv_n-comment-3,11w,0,"""2024-05-15 18:59:18""",comment,Шапка заебись
switchcheesethawholecar_,Cp9YCnisv_n-comment-4,15w,0,"""2024-05-15 18:59:18""",comment,U a whole bx 😂‼️
kayydontgaf._,Cp9YCnisv_n-comment-5,18w,0,"""2024-05-15 18:59:18""",comment,😍😍
yk.victoriaaaa,Cp9YCnisv_n-comment-6,32w,0,"""2024-05-15 18:59:18""",comment,come hea 😩🫶
richesstshooter,Cp9YCnisv_n-comment-7,39w,0,"""2024-05-15 18:59:18""",comment,free double r
itsjefe1,Cp9YCnisv_n-comment-8,53w,0,"""2024-05-15 18:59:18""",comment,lets lock in bro check dm
blackotp4x,Cp9YCnisv_n-comment-9,54w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥🙌
rgl_pablo,Cp9YCnisv_n-comment-10,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥
iam_3j_,Cp9YCnisv_n-comment-11,57w,0,"""2024-05-15 18:59:18""",comment,Check yo dm
bleezy.bb,Cp9YCnisv_n-comment-12,57w,0,"""2024-05-15 18:59:18""",comment,RudyTuttieeee❤️
titus2sick3,Cp9YCnisv_n-comment-13,57w,0,"""2024-05-15 18:59:18""",comment,❤️🔥
mjpfk,Cp9YCnisv_n-comment-14,57w,0,"""2024-05-15 18:59:18""",comment,ЯR🩸❤️‍🔥
allthroughgodclothing,Cp9YCnisv_n-comment-15,57w,1,"""2024-05-15 18:59:18""",comment,🔥
4rxesh,Cp9YCnisv_n-comment-16,57w,0,"""2024-05-15 18:59:18""",comment,Lol not my shit gang but it’s all love tho💕
hustlemantherapper,Cp9YCnisv_n-comment-17,57w,0,"""2024-05-15 18:59:18""",comment,Dm me
topshotta_.fred,Cp9YCnisv_n-comment-18,57w,0,"""2024-05-15 18:59:18""",comment,Rudyyy🤞🏾🩸
djai.sickass,Cp9YCnisv_n-comment-19,57w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥 RR
tyraaaanobanks,Cp9YCnisv_n-comment-20,57w,0,"""2024-05-15 18:59:18""",comment,Ion know a nigga rawer 🤗🧡
daaziaaa_,Cp9YCnisv_n-comment-21,57w,0,"""2024-05-15 18:59:18""",comment,My fav color😍😍😍💕💕💕💕💕💕💕💕💕💕💕💕💕you sticky tho 🔥
ka_hitta,Cp9YCnisv_n-comment-22,57w,0,"""2024-05-15 18:59:18""",comment,RR🩸🩸
raqfrmdetgunroe,Cp9YCnisv_n-comment-23,57w,0,"""2024-05-15 18:59:18""",comment,🩸🪦🏴‍☠️☔️
lilbandz5900,Cp9YCnisv_n-comment-24,57w,0,"""2024-05-15 18:59:18""",comment,❤️🩸🩸
aniahjanay,Cp9YCnisv_n-comment-25,57w,0,"""2024-05-15 18:59:18""",comment,🔥
1iyahbxx,Cp9YCnisv_n-comment-26,57w,0,"""2024-05-15 18:59:18""",comment,🔥❤️
ariiiiiiiibtwwww_,Cp9YCnisv_n-comment-27,57w,0,"""2024-05-15 18:59:18""",comment,preussa 🔥🔥
mgmyius,Cp9YCnisv_n-comment-28,57w,0,"""2024-05-15 18:59:18""",comment,🧡🩸
masonn6x,Cp9YCnisv_n-comment-29,57w,0,"""2024-05-15 18:59:18""",comment,DOUBLE R🫵🏾
trapboi.nunu,Cp9YCnisv_n-comment-30,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥👏
immbadazz,Cp9YCnisv_n-comment-31,57w,0,"""2024-05-15 18:59:18""",comment,li bx bleed . 🩸
deshae100k_,Cp9YCnisv_n-comment-32,57w,0,"""2024-05-15 18:59:18""",comment,❤️❤️
batonrouge.king.kingj,Cp9YCnisv_n-comment-33,57w,0,"""2024-05-15 18:59:18""",comment,Dat #Caption #hard ❤️‍🔥🐲❤️‍🔥
camchords,Cp9YCnisv_n-comment-34,57w,0,"""2024-05-15 18:59:18""",comment,Got it ON on brudda 🤝🏾🔥🤧💡
resemulaa,Cp9YCnisv_n-comment-35,57w,0,"""2024-05-15 18:59:18""",comment,🩸🩸🩸
ap.deejay,Cp9YCnisv_n-comment-36,57w,0,"""2024-05-15 18:59:18""",comment,🔥🔥🔥🔥
motiongirlmya._,Cp9YCnisv_n-comment-37,57w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥❤️‍🔥👌🏾
sickasxxgeorge,Cp9YCnisv_n-comment-38,57w,0,"""2024-05-15 18:59:18""",comment,🔥
kayslime103,Cp9YCnisv_n-comment-39,57w,0,"""2024-05-15 18:59:18""",comment,Free Lit Yoshi 🔐
global_record_,Cp9YCnisv_n-comment-40,57w,0,"""2024-05-15 18:59:18""",comment,We like your post very much can we put your post on our page
bigmfnkari,Cp9YCnisv_n-comment-41,57w,0,"""2024-05-15 18:59:18""",comment,❤️
blockbaby.54,Cp9YCnisv_n-comment-42,57w,0,"""2024-05-15 18:59:18""",comment,❤️‍🔥🩸
itssmatt_,Cp9YCnisv_n-comment-43,57w,0,"""2024-05-15 18:59:18""",comment,❤️
omg.tjj2,Cp9YCnisv_n-comment-44,58w,0,"""2024-05-15 18:59:18""",comment,Fact 💯👏🏾
babyspinna_,Cp9YCnisv_n-comment-45,58w,0,"""2024-05-15 18:59:18""",comment,Double R🩸
